bids, [(1294.8, 16.165), (1294.7, 4.179), (1294.6, 19.034), (1294.5, 55.046), (1294.4, 7.157), (1294.3, 0.393), (1294.2, 25.635), (1294.1, 14.804), (1294.0, 35.448), (1293.9, 47.282), (1293.8, 9.215)]
asks, [(1294.9, 1.708), (1295.0, 60.611), (1295.1, 4.085), (1295.2, 14.007), (1295.3, 1.648), (1295.4, 37.479), (1295.5, 9.838), (1295.6, 20.59), (1295.7, 7.381), (1295.8, 64.176), (1295.9, 8.492)]
bids, [(1294.8, 16.165), (1294.7, 4.179), (1294.6, 19.034), (1294.5, 55.046), (1294.4, 7.157), (1294.3, 0.209), (1294.2, 25.635), (1294.1, 14.804), (1294.0, 35.448), (1293.9, 47.282), (1293.8, 9.215)]
asks, [(1294.9, 1.708), (1295.0, 60.611), (1295.1, 4.085), (1295.2, 14.007), (1295.3, 1.468), (1295.4, 37.479), (1295.5, 9.838), (1295.6, 20.59), (1295.7, 7.381), (1295.8, 64.176), (1295.9, 8.492)]
bids, [(1294.8, 16.168), (1294.7, 4.179), (1294.6, 19.034), (1294.5, 55.046), (1294.4, 7.157), (1294.3, 0.393), (1294.2, 25.635), (1294.1, 14.804), (1294.0, 35.448), (1293.9, 47.282), (1293.8, 9.215)]
asks, [(1294.9, 1.511), (1295.0, 60.611), (1295.1, 4.085), (1295.2, 14.007), (1295.3, 1.648), (1295.4, 37.479), (1295.5, 9.838), (1295.6, 20.59), (1295.7, 7.381), (1295.8, 64.176), (1295.9, 8.492)]
bids, [(1294.8, 16.166), (1294.7, 4.179), (1294.6, 19.034), (1294.5, 55.046), (1294.4, 7.157), (1294.3, 0.393), (1294.2, 12.052), (1294.1, 14.804), (1294.0, 35.448), (1293.9, 47.282), (1293.8, 9.215)]
asks, [(1294.9, 1.707), (1295.0, 60.611), (1295.1, 4.085), (1295.2, 14.007), (1295.3, 1.648), (1295.4, 37.479), (1295.5, 9.838), (1295.6, 20.59), (1295.7, 7.381), (1295.8, 64.176), (1295.9, 8.492)]
bids, [(1294.8, 16.156), (1294.7, 4.179), (1294.6, 19.034), (1294.5, 55.046), (1294.4, 7.157), (1294.3, 0.393), (1294.2, 25.542), (1294.1, 14.804), (1294.0, 35.448), (1293.9, 47.282), (1293.8, 9.215)]
asks, [(1294.9, 1.707), (1295.0, 60.611), (1295.1, 4.085), (1295.2, 14.007), (1295.3, 1.468), (1295.4, 37.479), (1295.5, 9.838), (1295.6, 20.59), (1295.7, 7.381), (1295.8, 29.582), (1295.9, 8.492)]
bids, [(1294.8, 16.156), (1294.7, 4.179), (1294.6, 19.034), (1294.5, 55.046), (1294.4, 7.157), (1294.3, 0.393), (1294.2, 25.542), (1294.1, 14.804), (1294.0, 35.448), (1293.9, 47.282), (1293.8, 9.215)]
asks, [(1294.9, 1.707), (1295.0, 60.611), (1295.1, 4.085), (1295.2, 14.007), (1295.3, 1.648), (1295.4, 37.479), (1295.5, 9.838), (1295.6, 20.59), (1295.7, 7.381), (1295.8, 29.582), (1295.9, 8.492)]
bids, [(1294.8, 2.156), (1294.7, 4.179), (1294.6, 19.034), (1294.5, 55.046), (1294.4, 7.341), (1294.3, 0.209), (1294.2, 25.542), (1294.1, 14.804), (1294.0, 35.448), (1293.9, 47.282), (1293.8, 9.215)]
asks, [(1294.9, 8.707), (1295.0, 60.344), (1295.1, 4.085), (1295.2, 14.007), (1295.3, 1.468), (1295.4, 37.479), (1295.5, 9.838), (1295.6, 20.59), (1295.7, 7.381), (1295.8, 64.201), (1295.9, 8.492)]
bids, [(1294.8, 16.156), (1294.7, 4.179), (1294.6, 19.034), (1294.5, 55.046), (1294.4, 7.341), (1294.3, 0.209), (1294.2, 25.542), (1294.1, 14.804), (1294.0, 35.448), (1293.9, 47.282), (1293.8, 9.215)]
asks, [(1294.9, 8.707), (1295.0, 60.344), (1295.1, 4.085), (1295.2, 14.007), (1295.3, 1.648), (1295.4, 37.479), (1295.5, 9.838), (1295.6, 20.59), (1295.7, 7.381), (1295.8, 64.201), (1295.9, 8.492)]
bids, [(1294.8, 16.158), (1294.7, 4.179), (1294.6, 19.034), (1294.5, 55.046), (1294.4, 7.341), (1294.3, 0.209), (1294.2, 12.052), (1294.1, 14.804), (1294.0, 35.448), (1293.9, 47.282), (1293.8, 9.215)]
asks, [(1294.9, 8.707), (1295.0, 60.344), (1295.1, 4.085), (1295.2, 14.007), (1295.3, 1.648), (1295.4, 37.479), (1295.5, 9.838), (1295.6, 20.59), (1295.7, 7.381), (1295.8, 64.201), (1295.9, 8.492)]
bids, [(1294.8, 16.158), (1294.7, 4.179), (1294.6, 19.034), (1294.5, 55.046), (1294.4, 7.157), (1294.3, 0.393), (1294.2, 24.865), (1294.1, 14.804), (1294.0, 35.448), (1293.9, 31.687), (1293.8, 9.215)]
asks, [(1294.9, 8.707), (1295.0, 60.344), (1295.1, 4.085), (1295.2, 14.007), (1295.3, 1.468), (1295.4, 37.479), (1295.5, 9.838), (1295.6, 20.59), (1295.7, 7.381), (1295.8, 64.201), (1295.9, 8.492)]
bids, [(1294.8, 16.158), (1294.7, 4.179), (1294.6, 19.034), (1294.5, 55.046), (1294.4, 7.157), (1294.3, 0.393), (1294.2, 24.865), (1294.1, 14.804), (1294.0, 35.448), (1293.9, 31.687), (1293.8, 9.215)]
asks, [(1294.9, 8.707), (1295.0, 60.344), (1295.1, 4.085), (1295.2, 14.007), (1295.3, 1.648), (1295.4, 37.479), (1295.5, 9.838), (1295.6, 20.59), (1295.7, 7.381), (1295.8, 64.201), (1295.9, 8.492)]
bids, [(1294.8, 16.158), (1294.7, 4.179), (1294.6, 19.034), (1294.5, 55.046), (1294.4, 7.157), (1294.3, 0.393), (1294.2, 24.865), (1294.1, 14.804), (1294.0, 35.448), (1293.9, 31.687), (1293.8, 9.215)]
asks, [(1294.9, 8.707), (1295.0, 60.344), (1295.1, 4.085), (1295.2, 14.007), (1295.3, 1.648), (1295.4, 37.479), (1295.5, 9.838), (1295.6, 20.59), (1295.7, 7.381), (1295.8, 64.201), (1295.9, 8.492)]
bids, [(1294.8, 16.158), (1294.7, 4.179), (1294.6, 19.034), (1294.5, 55.046), (1294.4, 7.157), (1294.3, 0.209), (1294.2, 24.865), (1294.1, 14.804), (1294.0, 35.448), (1293.9, 31.687), (1293.8, 9.215)]
asks, [(1294.9, 8.707), (1295.0, 60.344), (1295.1, 4.085), (1295.2, 14.007), (1295.3, 1.468), (1295.4, 37.479), (1295.5, 9.838), (1295.6, 20.59), (1295.7, 7.381), (1295.8, 64.201), (1295.9, 8.492)]
bids, [(1294.8, 16.158), (1294.7, 4.179), (1294.6, 19.034), (1294.5, 55.046), (1294.4, 7.157), (1294.3, 0.393), (1294.2, 12.052), (1294.1, 14.804), (1294.0, 35.448), (1293.9, 47.282), (1293.8, 9.215)]
asks, [(1294.9, 8.707), (1295.0, 60.344), (1295.1, 4.085), (1295.2, 14.007), (1295.3, 1.648), (1295.4, 37.479), (1295.5, 9.838), (1295.6, 20.59), (1295.7, 7.381), (1295.8, 64.201), (1295.9, 8.492)]
bids, [(1294.8, 16.159), (1294.7, 4.179), (1294.6, 19.034), (1294.5, 55.046), (1294.4, 7.157), (1294.3, 0.393), (1294.2, 24.117), (1294.1, 14.804), (1294.0, 35.448), (1293.9, 47.282), (1293.8, 9.215)]
asks, [(1294.9, 8.707), (1295.0, 60.344), (1295.1, 4.085), (1295.2, 14.007), (1295.3, 1.648), (1295.4, 37.479), (1295.5, 9.838), (1295.6, 20.59), (1295.7, 7.381), (1295.8, 64.201), (1295.9, 8.492)]
bids, [(1294.8, 16.146), (1294.7, 4.179), (1294.6, 19.034), (1294.5, 55.046), (1294.4, 7.157), (1294.3, 0.393), (1294.2, 12.052), (1294.1, 14.804), (1294.0, 35.448), (1293.9, 47.282), (1293.8, 9.215)]
asks, [(1294.9, 8.707), (1295.0, 60.344), (1295.1, 4.085), (1295.2, 14.007), (1295.3, 1.648), (1295.4, 37.479), (1295.5, 9.838), (1295.6, 20.59), (1295.7, 7.381), (1295.8, 64.201), (1295.9, 8.492)]
bids, [(1294.8, 1.837), (1294.7, 4.179), (1294.6, 7.0), (1294.5, 47.823), (1294.4, 7.157), (1294.3, 0.393), (1294.2, 12.052), (1294.1, 26.87), (1294.0, 35.448), (1293.9, 31.687), (1293.8, 21.195)]
asks, [(1294.9, 22.995), (1295.0, 53.056), (1295.1, 4.085), (1295.2, 14.007), (1295.3, 1.648), (1295.4, 37.479), (1295.5, 9.838), (1295.6, 20.59), (1295.7, 7.381), (1295.8, 29.582), (1295.9, 8.492)]
bids, [(1294.8, 1.926), (1294.7, 4.179), (1294.6, 7.073), (1294.5, 14.25), (1294.4, 44.293), (1294.3, 0.393), (1294.2, 12.052), (1294.1, 14.804), (1294.0, 35.14), (1293.9, 31.687), (1293.8, 21.195)]
asks, [(1294.9, 73.025), (1295.0, 13.598), (1295.1, 4.085), (1295.2, 14.007), (1295.3, 1.648), (1295.4, 41.301), (1295.5, 9.838), (1295.6, 17.039), (1295.7, 7.073), (1295.8, 64.225), (1295.9, 8.484)]
bids, [(1294.8, 1.835), (1294.7, 4.179), (1294.6, 7.0), (1294.5, 14.25), (1294.4, 44.478), (1294.3, 0.209), (1294.2, 12.052), (1294.1, 14.804), (1294.0, 47.207), (1293.9, 31.687), (1293.8, 21.195)]
asks, [(1294.9, 73.025), (1295.0, 13.598), (1295.1, 4.085), (1295.2, 14.007), (1295.3, 1.648), (1295.4, 41.301), (1295.5, 9.838), (1295.6, 17.039), (1295.7, 7.073), (1295.8, 64.225), (1295.9, 8.484)]
bids, [(1294.8, 2.761), (1294.7, 4.179), (1294.6, 7.0), (1294.5, 14.25), (1294.4, 44.293), (1294.3, 0.209), (1294.2, 12.052), (1294.1, 14.804), (1294.0, 47.207), (1293.9, 31.687), (1293.8, 21.195)]
asks, [(1294.9, 73.025), (1295.0, 13.598), (1295.1, 4.085), (1295.2, 14.007), (1295.3, 1.468), (1295.4, 41.301), (1295.5, 9.838), (1295.6, 17.039), (1295.7, 7.073), (1295.8, 64.225), (1295.9, 8.484)]
bids, [(1294.8, 2.761), (1294.7, 4.179), (1294.6, 7.0), (1294.5, 14.25), (1294.4, 44.477), (1294.3, 0.209), (1294.2, 12.052), (1294.1, 14.804), (1294.0, 35.14), (1293.9, 44.063), (1293.8, 21.195)]
asks, [(1294.9, 73.025), (1295.0, 13.598), (1295.1, 4.085), (1295.2, 14.007), (1295.3, 1.468), (1295.4, 41.481), (1295.5, 10.146), (1295.6, 16.731), (1295.7, 7.073), (1295.8, 29.582), (1295.9, 8.484)]
bids, [(1294.8, 2.761), (1294.7, 4.179), (1294.6, 7.0), (1294.5, 14.25), (1294.4, 7.157), (1294.3, 0.209), (1294.2, 12.052), (1294.1, 14.804), (1294.0, 35.14), (1293.9, 43.755), (1293.8, 21.195)]
asks, [(1294.9, 22.992), (1295.0, 13.867), (1295.1, 4.085), (1295.2, 14.007), (1295.3, 19.957), (1295.4, 22.825), (1295.5, 44.828), (1295.6, 16.731), (1295.7, 7.073), (1295.8, 45.177), (1295.9, 8.441)]
bids, [(1294.8, 2.637), (1294.7, 4.179), (1294.6, 7.0), (1294.5, 14.25), (1294.4, 7.341), (1294.3, 50.31), (1294.2, 12.052), (1294.1, 14.804), (1294.0, 35.14), (1293.9, 43.755), (1293.8, 21.195)]
asks, [(1294.9, 60.6), (1295.0, 13.867), (1295.1, 4.085), (1295.2, 14.007), (1295.3, 20.137), (1295.4, 22.825), (1295.5, 44.828), (1295.6, 16.731), (1295.7, 7.073), (1295.8, 45.177), (1296.0, 11.269)]
bids, [(1294.8, 2.232), (1294.7, 4.179), (1294.6, 7.0), (1294.5, 9.5), (1294.4, 12.072), (1294.3, 50.31), (1294.2, 12.052), (1294.1, 12.1), (1294.0, 26.66), (1293.9, 34.518), (1293.8, 14.685)]
asks, [(1294.9, 60.6), (1295.0, 13.867), (1295.1, 4.085), (1295.2, 14.007), (1295.3, 20.168), (1295.4, 22.825), (1295.5, 44.828), (1295.6, 16.731), (1295.7, 7.073), (1295.8, 29.582), (1296.0, 11.269)]
bids, [(1294.8, 1.976), (1294.6, 7.0), (1294.5, 9.5), (1294.4, 7.341), (1294.3, 4.979), (1294.2, 43.046), (1294.1, 21.357), (1294.0, 22.228), (1293.9, 22.45), (1293.8, 14.685), (1293.7, 7.0)]
asks, [(1294.9, 66.837), (1295.0, 13.867), (1295.1, 4.085), (1295.2, 13.098), (1295.3, 18.52), (1295.4, 19.273), (1295.5, 44.52), (1295.6, 16.731), (1295.7, 7.073), (1295.8, 33.182), (1296.0, 7.069)]
bids, [(1294.8, 1.899), (1294.6, 7.0), (1294.5, 9.5), (1294.4, 7.341), (1294.3, 8.801), (1294.2, 43.046), (1294.1, 7.0), (1294.0, 21.92), (1293.9, 26.95), (1293.8, 14.685), (1293.7, 19.383)]
asks, [(1294.9, 66.837), (1295.0, 14.175), (1295.1, 4.085), (1295.2, 12.79), (1295.3, 19.008), (1295.4, 18.965), (1295.5, 9.838), (1295.6, 16.731), (1295.7, 7.073), (1295.8, 33.182), (1296.0, 7.069)]
bids, [(1294.8, 1.897), (1294.6, 7.0), (1294.5, 9.5), (1294.4, 7.227), (1294.3, 8.801), (1294.2, 43.046), (1294.1, 7.0), (1294.0, 21.92), (1293.9, 26.95), (1293.8, 14.685), (1293.7, 19.383)]
asks, [(1294.9, 66.837), (1295.0, 14.175), (1295.1, 4.085), (1295.2, 12.79), (1295.3, 53.538), (1295.4, 18.965), (1295.5, 9.838), (1295.6, 16.731), (1295.7, 7.073), (1295.8, 33.182), (1296.0, 7.069)]
bids, [(1294.8, 1.879), (1294.6, 7.0), (1294.5, 9.5), (1294.4, 7.341), (1294.3, 8.801), (1294.2, 43.046), (1294.1, 7.0), (1294.0, 21.92), (1293.9, 44.659), (1293.8, 14.685), (1293.7, 19.383)]
asks, [(1294.9, 66.837), (1295.0, 14.175), (1295.1, 4.085), (1295.2, 12.79), (1295.3, 53.718), (1295.4, 18.965), (1295.5, 9.838), (1295.6, 16.731), (1295.7, 7.073), (1295.8, 33.182), (1296.0, 7.069)]
bids, [(1294.8, 1.872), (1294.5, 9.5), (1294.4, 7.341), (1294.3, 8.801), (1294.2, 43.046), (1294.1, 7.0), (1294.0, 21.92), (1293.9, 44.659), (1293.8, 23.926), (1293.7, 19.383), (1293.6, 4.77)]
asks, [(1294.9, 66.837), (1295.0, 14.175), (1295.1, 4.085), (1295.2, 12.79), (1295.3, 53.718), (1295.4, 18.965), (1295.5, 9.838), (1295.6, 16.731), (1295.7, 7.073), (1295.8, 33.182), (1296.0, 7.069)]
bids, [(1294.8, 1.863), (1294.5, 9.5), (1294.4, 7.157), (1294.3, 4.031), (1294.2, 43.046), (1294.1, 7.0), (1294.0, 21.92), (1293.9, 44.659), (1293.8, 23.926), (1293.7, 19.383), (1293.6, 4.77)]
asks, [(1294.9, 66.837), (1295.0, 14.175), (1295.1, 4.085), (1295.2, 21.259), (1295.3, 53.538), (1295.4, 18.965), (1295.5, 9.838), (1295.6, 16.731), (1295.7, 7.073), (1295.8, 33.182), (1296.0, 7.069)]
bids, [(1294.8, 1.863), (1294.5, 9.5), (1294.4, 7.157), (1294.3, 4.215), (1294.2, 47.816), (1294.1, 7.0), (1294.0, 21.92), (1293.9, 44.659), (1293.8, 23.926), (1293.7, 19.383), (1293.6, 4.77)]
asks, [(1294.9, 66.837), (1295.0, 14.175), (1295.1, 4.085), (1295.2, 26.193), (1295.3, 53.538), (1295.4, 18.965), (1295.5, 9.838), (1295.6, 16.731), (1295.7, 7.073), (1295.8, 33.182), (1296.0, 7.069)]
bids, [(1294.8, 1.863), (1294.5, 9.5), (1294.4, 7.157), (1294.3, 4.215), (1294.2, 47.816), (1294.1, 7.0), (1294.0, 21.92), (1293.9, 44.659), (1293.8, 23.926), (1293.7, 19.383), (1293.6, 4.77)]
asks, [(1294.9, 66.837), (1295.0, 16.105), (1295.1, 4.085), (1295.2, 24.263), (1295.3, 53.538), (1295.4, 18.965), (1295.5, 9.838), (1295.6, 16.731), (1295.7, 7.073), (1295.8, 33.182), (1296.0, 7.069)]
bids, [(1294.8, 1.852), (1294.5, 9.5), (1294.4, 7.157), (1294.3, 4.215), (1294.2, 47.816), (1294.1, 7.0), (1294.0, 21.92), (1293.9, 44.659), (1293.8, 23.926), (1293.7, 19.383), (1293.6, 4.77)]
asks, [(1294.9, 66.755), (1295.0, 16.105), (1295.1, 4.085), (1295.2, 24.083), (1295.3, 53.538), (1295.4, 18.965), (1295.5, 9.838), (1295.6, 16.731), (1295.7, 7.073), (1295.8, 33.182), (1296.0, 7.069)]
bids, [(1294.8, 1.817), (1294.4, 7.157), (1294.3, 9.893), (1294.2, 4.235), (1294.1, 46.321), (1294.0, 21.92), (1293.9, 11.5), (1293.8, 54.372), (1293.7, 7.0), (1293.6, 28.827), (1293.5, 12.789)]
asks, [(1294.9, 66.754), (1295.0, 19.966), (1295.1, 4.085), (1295.2, 55.421), (1295.3, 18.52), (1295.4, 18.965), (1295.5, 9.838), (1295.6, 20.631), (1295.7, 7.073), (1295.8, 29.582), (1296.0, 7.069)]
bids, [(1294.8, 1.821), (1294.4, 7.157), (1294.3, 9.977), (1294.2, 4.235), (1294.1, 11.727), (1294.0, 63.001), (1293.9, 11.5), (1293.8, 54.372), (1293.7, 7.308), (1293.6, 38.665), (1293.5, 12.789)]
asks, [(1294.9, 66.754), (1295.0, 19.966), (1295.1, 4.085), (1295.2, 55.421), (1295.3, 18.52), (1295.4, 18.965), (1295.5, 9.838), (1295.6, 20.631), (1295.7, 7.073), (1295.8, 45.183), (1296.0, 7.069)]
bids, [(1294.8, 1.833), (1294.4, 7.157), (1294.3, 9.793), (1294.2, 4.235), (1294.1, 11.727), (1294.0, 63.001), (1293.9, 11.5), (1293.8, 54.372), (1293.7, 7.308), (1293.6, 38.665), (1293.5, 12.789)]
asks, [(1294.9, 66.754), (1295.0, 19.966), (1295.1, 4.085), (1295.2, 55.241), (1295.3, 18.52), (1295.4, 18.965), (1295.5, 9.838), (1295.6, 20.631), (1295.7, 7.073), (1295.8, 45.183), (1296.0, 7.069)]
bids, [(1294.8, 1.833), (1294.4, 7.157), (1294.3, 9.893), (1294.2, 4.235), (1294.1, 11.727), (1294.0, 63.001), (1293.9, 11.5), (1293.8, 54.372), (1293.7, 7.308), (1293.6, 38.665), (1293.5, 12.789)]
asks, [(1294.9, 66.754), (1295.0, 19.966), (1295.1, 4.085), (1295.2, 55.421), (1295.3, 18.52), (1295.4, 18.965), (1295.5, 9.838), (1295.6, 20.631), (1295.7, 7.073), (1295.8, 45.183), (1296.0, 7.069)]
bids, [(1294.4, 14.169), (1294.3, 9.709), (1294.2, 4.235), (1294.1, 11.727), (1294.0, 63.001), (1293.9, 11.5), (1293.8, 27.43), (1293.7, 25.771), (1293.6, 38.665), (1293.5, 12.789), (1293.4, 27.831)]
asks, [(1294.5, 62.82), (1294.7, 14.288), (1294.8, 15.688), (1294.9, 15.372), (1295.0, 19.966), (1295.2, 55.421), (1295.3, 18.52), (1295.4, 18.965), (1295.5, 9.838), (1295.6, 8.668), (1295.7, 7.073)]
bids, [(1294.4, 14.169), (1294.3, 9.709), (1294.2, 4.235), (1294.1, 11.727), (1294.0, 63.001), (1293.9, 11.5), (1293.8, 27.43), (1293.7, 25.771), (1293.6, 38.665), (1293.5, 12.789), (1293.4, 27.831)]
asks, [(1294.5, 69.707), (1294.7, 14.288), (1294.8, 19.695), (1294.9, 15.372), (1295.0, 19.966), (1295.2, 55.241), (1295.3, 18.52), (1295.4, 18.965), (1295.5, 10.028), (1295.6, 8.668), (1295.7, 7.073)]
bids, [(1294.4, 14.169), (1294.3, 9.709), (1294.2, 4.235), (1294.1, 11.727), (1294.0, 63.186), (1293.9, 11.5), (1293.8, 27.43), (1293.7, 25.771), (1293.6, 38.665), (1293.5, 12.789), (1293.4, 27.831)]
asks, [(1294.5, 62.707), (1294.7, 14.288), (1294.8, 19.695), (1294.9, 15.372), (1295.0, 20.156), (1295.2, 55.241), (1295.3, 18.52), (1295.4, 18.965), (1295.5, 9.838), (1295.6, 8.668), (1295.7, 7.073)]
bids, [(1294.4, 14.169), (1294.3, 9.709), (1294.2, 4.307), (1294.1, 11.727), (1294.0, 63.001), (1293.9, 11.5), (1293.8, 27.43), (1293.7, 25.771), (1293.6, 38.665), (1293.5, 12.789), (1293.4, 27.831)]
asks, [(1294.5, 62.707), (1294.7, 14.288), (1294.8, 19.695), (1294.9, 15.372), (1295.0, 19.966), (1295.2, 55.241), (1295.3, 18.52), (1295.4, 18.965), (1295.5, 9.838), (1295.6, 8.668), (1295.7, 7.073)]
bids, [(1294.4, 14.169), (1294.3, 9.709), (1294.2, 4.307), (1294.1, 11.727), (1294.0, 63.186), (1293.9, 11.5), (1293.8, 27.43), (1293.7, 25.771), (1293.6, 38.665), (1293.5, 12.789), (1293.4, 27.831)]
asks, [(1294.5, 69.707), (1294.7, 14.288), (1294.8, 19.695), (1294.9, 15.372), (1295.0, 20.156), (1295.2, 55.241), (1295.3, 18.52), (1295.4, 18.965), (1295.5, 9.838), (1295.6, 8.668), (1295.7, 7.073)]
bids, [(1294.4, 14.168), (1294.3, 9.709), (1294.2, 4.307), (1294.1, 57.526), (1294.0, 12.267), (1293.9, 11.5), (1293.8, 27.43), (1293.7, 25.771), (1293.6, 38.665), (1293.5, 12.789), (1293.4, 27.831)]
asks, [(1294.5, 69.707), (1294.7, 14.288), (1294.8, 19.695), (1294.9, 15.372), (1295.0, 20.156), (1295.2, 55.241), (1295.3, 18.52), (1295.4, 18.965), (1295.5, 9.838), (1295.6, 8.668), (1295.7, 7.073)]
bids, [(1294.4, 14.168), (1294.3, 9.709), (1294.2, 4.307), (1294.1, 57.526), (1294.0, 12.267), (1293.9, 11.5), (1293.8, 27.43), (1293.7, 25.771), (1293.6, 26.59), (1293.5, 12.789), (1293.4, 27.831)]
asks, [(1294.5, 69.707), (1294.7, 14.288), (1294.8, 19.695), (1294.9, 15.372), (1295.0, 19.966), (1295.2, 20.531), (1295.3, 18.52), (1295.4, 18.965), (1295.5, 9.838), (1295.6, 8.668), (1295.7, 7.073)]
bids, [(1294.4, 14.168), (1294.3, 9.709), (1294.2, 4.307), (1294.1, 57.526), (1294.0, 12.267), (1293.9, 11.5), (1293.8, 27.43), (1293.7, 25.771), (1293.6, 38.665), (1293.5, 12.789), (1293.4, 43.432)]
asks, [(1294.5, 62.707), (1294.7, 14.288), (1294.8, 19.695), (1294.9, 15.372), (1295.0, 20.156), (1295.2, 55.2), (1295.3, 18.52), (1295.4, 18.965), (1295.5, 9.838), (1295.6, 24.269), (1295.7, 7.073)]
bids, [(1294.4, 14.168), (1294.3, 9.709), (1294.2, 4.307), (1294.1, 57.526), (1294.0, 12.082), (1293.9, 11.5), (1293.8, 27.43), (1293.7, 25.771), (1293.6, 38.665), (1293.5, 12.789), (1293.4, 43.432)]
asks, [(1294.5, 62.707), (1294.7, 14.288), (1294.8, 19.695), (1294.9, 15.372), (1295.0, 19.966), (1295.2, 55.2), (1295.3, 18.52), (1295.4, 18.965), (1295.5, 9.838), (1295.6, 24.269), (1295.7, 7.073)]
bids, [(1294.4, 14.168), (1294.3, 9.709), (1294.2, 4.307), (1294.1, 57.526), (1294.0, 12.267), (1293.9, 11.5), (1293.8, 27.43), (1293.7, 25.771), (1293.6, 38.665), (1293.5, 12.789), (1293.4, 43.432)]
asks, [(1294.5, 69.707), (1294.7, 14.288), (1294.8, 19.695), (1294.9, 15.372), (1295.0, 20.156), (1295.2, 55.2), (1295.3, 18.52), (1295.4, 18.965), (1295.5, 9.838), (1295.6, 24.269), (1295.7, 7.073)]
bids, [(1294.4, 14.17), (1294.3, 9.709), (1294.2, 4.307), (1294.1, 57.526), (1294.0, 12.267), (1293.9, 11.5), (1293.8, 27.43), (1293.7, 25.771), (1293.6, 38.665), (1293.5, 12.789), (1293.4, 43.432)]
asks, [(1294.5, 69.707), (1294.7, 14.288), (1294.8, 19.695), (1294.9, 15.372), (1295.0, 20.156), (1295.2, 55.2), (1295.3, 18.52), (1295.4, 18.965), (1295.5, 9.838), (1295.6, 24.269), (1295.7, 7.073)]
bids, [(1294.4, 14.17), (1294.3, 9.709), (1294.2, 4.307), (1294.1, 57.526), (1294.0, 12.267), (1293.9, 11.5), (1293.8, 27.43), (1293.7, 25.771), (1293.6, 38.665), (1293.5, 12.789), (1293.4, 43.432)]
asks, [(1294.5, 69.707), (1294.7, 14.288), (1294.8, 19.695), (1294.9, 15.372), (1295.0, 20.156), (1295.2, 55.2), (1295.3, 18.52), (1295.4, 18.965), (1295.5, 9.838), (1295.6, 24.269), (1295.7, 7.073)]
bids, [(1294.4, 14.17), (1294.3, 9.709), (1294.2, 4.307), (1294.1, 57.526), (1294.0, 12.267), (1293.9, 11.5), (1293.8, 27.43), (1293.7, 25.771), (1293.6, 38.665), (1293.5, 12.789), (1293.4, 43.432)]
asks, [(1294.5, 69.707), (1294.7, 14.288), (1294.8, 19.695), (1294.9, 15.372), (1295.0, 20.156), (1295.2, 55.2), (1295.3, 18.52), (1295.4, 18.965), (1295.5, 9.838), (1295.6, 24.269), (1295.7, 7.073)]
bids, [(1294.4, 14.17), (1294.3, 9.709), (1294.2, 4.307), (1294.1, 57.526), (1294.0, 12.082), (1293.9, 11.5), (1293.8, 27.43), (1293.7, 25.771), (1293.6, 38.665), (1293.5, 12.789), (1293.4, 43.432)]
asks, [(1294.5, 69.707), (1294.7, 14.288), (1294.8, 19.695), (1294.9, 17.302), (1295.0, 18.036), (1295.2, 55.2), (1295.3, 18.52), (1295.4, 18.965), (1295.5, 9.838), (1295.6, 24.269), (1295.7, 7.073)]
bids, [(1294.4, 14.17), (1294.3, 9.709), (1294.2, 4.307), (1294.1, 57.526), (1294.0, 12.267), (1293.9, 11.5), (1293.8, 27.43), (1293.7, 25.771), (1293.6, 38.665), (1293.5, 12.789), (1293.4, 43.432)]
asks, [(1294.5, 69.707), (1294.7, 14.288), (1294.8, 19.695), (1294.9, 17.302), (1295.0, 18.226), (1295.2, 55.2), (1295.3, 18.52), (1295.4, 18.965), (1295.5, 9.838), (1295.6, 24.269), (1295.7, 7.073)]
bids, [(1294.4, 14.17), (1294.3, 9.709), (1294.2, 4.307), (1294.1, 89.574), (1294.0, 12.267), (1293.9, 11.5), (1293.8, 27.43), (1293.7, 25.771), (1293.6, 38.665), (1293.5, 12.789), (1293.4, 43.432)]
asks, [(1294.5, 69.707), (1294.6, 34.171), (1294.7, 14.288), (1294.8, 19.695), (1294.9, 17.302), (1295.0, 18.226), (1295.2, 20.531), (1295.3, 18.52), (1295.4, 18.965), (1295.5, 9.838), (1295.6, 24.269)]
bids, [(1294.4, 0.169), (1294.3, 9.709), (1294.2, 4.307), (1294.1, 43.775), (1294.0, 12.267), (1293.9, 7.0), (1293.8, 27.43), (1293.7, 29.071), (1293.6, 38.665), (1293.5, 12.789), (1293.4, 41.5)]
asks, [(1294.5, 31.005), (1294.6, 34.171), (1294.7, 14.288), (1294.8, 17.241), (1294.9, 10.302), (1295.0, 18.036), (1295.2, 55.189), (1295.3, 18.52), (1295.4, 18.965), (1295.5, 9.838), (1295.6, 23.669)]
bids, [(1294.4, 4.18), (1294.3, 9.709), (1294.2, 0.076), (1294.1, 43.775), (1294.0, 12.082), (1293.9, 7.0), (1293.8, 27.43), (1293.7, 29.071), (1293.6, 38.665), (1293.5, 12.789), (1293.4, 41.5)]
asks, [(1294.5, 31.005), (1294.6, 34.171), (1294.7, 14.288), (1294.8, 17.241), (1294.9, 10.302), (1295.0, 18.036), (1295.2, 55.189), (1295.3, 18.52), (1295.4, 18.965), (1295.5, 9.838), (1295.6, 23.669)]
